"","scntfcN","dcmlLtt","dcmlLng","class","order","stratgy","temp_mean","temp_var","temp_autocor","ppt_mean","ppt_var","ppt_autocor","prop_drought","ECO_NAME","BIOME","ECO_ID","ECO_SYM","biome_name"
"1607","Eragrostis barrelieri Daveau",29.638333,-98.147778,"Liliopsida","Poales","complete",20.3389934911961,0.345698791779709,0.17275345524133,837.742087759623,70786.0888104023,-0.00054383575061698,0.125,"Texas blackland prairies",8,50814,84,"Temperate Grasslands, Savannas & Shrublands"
"1608","Eragrostis barrelieri Daveau",34.71365,-106.54205,"Liliopsida","Poales","complete",13.2966224623889,0.271203748690652,0.3579970653263,288.120503495379,3905.57908345231,0.000427226211910357,1.075,"Colorado Plateau shrublands",13,51304,107,"Deserts & Xeric Shrublands"
"1609","Eragrostis barrelieri Daveau",34.813472,-111.830861,"Liliopsida","Poales","complete",16.5238592101306,0.539676126119237,0.516352265315498,416.746435770174,12605.5988355313,0.00025275359002196,0.875,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1610","Eragrostis barrelieri Daveau",33.21111,-117.37611,"Liliopsida","Poales","complete",16.1711567204173,0.4531393954353,0.504831126213818,284.997417915158,13575.1266750067,-0.000657251258672342,0.975,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"1611","Eragrostis barrelieri Daveau",31.3974,-106.004,"Liliopsida","Poales","complete",17.499761720983,0.435007148899311,0.712130964354641,235.793956291385,4961.85195350439,0.00285484395455203,1.075,"Chihuahuan desert",13,51303,113,"Deserts & Xeric Shrublands"
"1612","Eragrostis barrelieri Daveau",31.4556,-106.072,"Liliopsida","Poales","complete",17.482757010111,0.417458263861448,0.705868823995816,231.9649010635,4597.82600925988,0.00284659493281105,1.075,"Chihuahuan desert",13,51303,113,"Deserts & Xeric Shrublands"
"1613","Eragrostis barrelieri Daveau",31.397389,-106.003972,"Liliopsida","Poales","complete",17.499761720983,0.435007148899311,0.712130964354641,235.793956291385,4961.85195350439,0.00285484395455203,1.075,"Chihuahuan desert",13,51303,113,"Deserts & Xeric Shrublands"
"1614","Eragrostis barrelieri Daveau",26.801056,-98.322556,"Liliopsida","Poales","complete",23.3968521676412,0.334808652174054,0.293096528220537,564.183434090963,22569.3581990227,-0.000392831975974665,0.375,"Tamaulipan mezquital",13,51312,93,"Deserts & Xeric Shrublands"
"1615","Eragrostis barrelieri Daveau",34.084967,-112.124083,"Liliopsida","Poales","complete",20.7268179916754,0.350384233245854,0.43109919336807,339.478377179402,10994.0873730946,0.000182929657946118,0.95,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1616","Eragrostis barrelieri Daveau",30.646111,-98.013056,"Liliopsida","Poales","complete",19.038798308954,0.512833218381836,0.444940935347097,816.782825004763,42536.7566251385,-0.000629885958334614,0.05,"Edwards Plateau savanna",8,50806,91,"Temperate Grasslands, Savannas & Shrublands"
"1617","Eragrostis barrelieri Daveau",34.1665,-118.8325,"Liliopsida","Poales","complete",16.9297471627957,0.371197069746167,0.425407933493044,407.882062772425,45589.3069979358,-0.000556486088572803,0.8,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"1618","Eragrostis barrelieri Daveau",34.6968,-119.3213,"Liliopsida","Poales","complete",14.3749787400409,0.41706597750582,0.515166775774661,395.383496726432,38972.7780212142,-0.00055441060780613,0.775,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"1619","Eragrostis barrelieri Daveau",32.8417,-117.1958,"Liliopsida","Poales","complete",17.4237789061011,0.482921670317269,0.439022079667378,283.160818704745,12204.4521074353,-0.000718195354721692,1,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"1620","Eragrostis barrelieri Daveau",31.3806,-109.764,"Liliopsida","Poales","complete",17.1359445060172,0.297475965187809,0.353433258065139,321.79594905202,7337.03636746075,0.00136444266958776,1.05,"Chihuahuan desert",13,51303,113,"Deserts & Xeric Shrublands"
"1621","Eragrostis barrelieri Daveau",34.41944,-118.66389,"Liliopsida","Poales","complete",18.1591250722001,0.420206836220993,0.335078959900562,376.253063481028,38573.3046164945,-0.000524690630284565,0.85,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"1622","Eragrostis barrelieri Daveau",34.2139,-118.9298,"Liliopsida","Poales","complete",16.4551763069339,0.343206506482112,0.401989743748627,355.616774024033,30674.3440167063,-0.000578376582163506,0.85,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"1623","Eragrostis barrelieri Daveau",34.419444,-118.663889,"Liliopsida","Poales","complete",18.1591250722001,0.420206836220993,0.335078959900562,376.253063481028,38573.3046164945,-0.000524690630284565,0.85,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"1624","Eragrostis barrelieri Daveau",35.214696,-114.028567,"Liliopsida","Poales","complete",16.8330911078104,0.403351369570268,0.243674350708713,239.561347031012,6747.41438702572,0.000534283244952152,1.075,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"1625","Eragrostis barrelieri Daveau",39.5346,-104.30764,"Liliopsida","Poales","complete",9.80836624052467,0.433845630773709,0.161030585432068,437.215323471442,8333.67397779244,7.83044148680759e-06,0.875,"Western short grasslands",8,50815,220,"Temperate Grasslands, Savannas & Shrublands"
"1626","Eragrostis barrelieri Daveau",34.08277,-117.67027,"Liliopsida","Poales","complete",18.1611909633729,0.490494554372375,0.519782208875076,393.128447741997,39257.6233936231,-0.000541291605258864,0.775,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"1627","Eragrostis barrelieri Daveau",34.082778,-117.670278,"Liliopsida","Poales","complete",18.1611909633729,0.490494554372375,0.519782208875076,393.128447741997,39257.6233936231,-0.000541291605258864,0.775,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"1628","Eragrostis barrelieri Daveau",32.244167,-111.168333,"Liliopsida","Poales","complete",20.6343009297441,0.261362322922417,0.260224204563991,314.577654768781,9044.75614199653,0.00090874854844964,1.025,"Sonoran desert",13,51310,111,"Deserts & Xeric Shrublands"
"1629","Eragrostis barrelieri Daveau",34.411111,-118.652778,"Liliopsida","Poales","complete",18.1591250722001,0.420206836220993,0.335078959900562,376.253063481028,38573.3046164945,-0.000524690630284565,0.85,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"1630","Eragrostis barrelieri Daveau",33.9497,-111.0221,"Liliopsida","Poales","complete",12.9041956459604,0.69667902174026,0.650718170895164,611.709487542873,27053.7353562964,-0.000174209024078737,0.25,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1631","Eragrostis barrelieri Daveau",35.163907,-113.969978,"Liliopsida","Poales","complete",15.5948908270859,0.367169379306139,0.141276932070002,294.55429449314,9520.6263994994,0.000209670132263139,1.05,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"1632","Eragrostis barrelieri Daveau",33.7025,-116.955,"Liliopsida","Poales","complete",18.0799618232541,0.382164763811768,0.242221136136644,292.989592947611,17997.4333832328,-0.000453198252359522,0.975,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"1633","Eragrostis barrelieri Daveau",39.584636,-104.68812,"Liliopsida","Poales","complete",9.94568089741033,0.435662498486283,0.197969610604678,513.766278522771,9465.7107818322,-0.000435861798776668,0.5,"Western short grasslands",8,50815,220,"Temperate Grasslands, Savannas & Shrublands"
"1634","Eragrostis barrelieri Daveau",34.8725,-111.784444,"Liliopsida","Poales","complete",16.1103590523324,0.503753692713759,0.488575836957587,413.362619911752,14003.7194191393,0.000285237092122919,0.85,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1635","Eragrostis barrelieri Daveau",39.80881,-102.801,"Liliopsida","Poales","complete",10.141871149947,0.450055644618918,0.111041041100875,438.450458061404,6731.81164646292,0.000416311358192761,0.8,"Western short grasslands",8,50815,220,"Temperate Grasslands, Savannas & Shrublands"
"1636","Eragrostis barrelieri Daveau",34.863333,-111.7825,"Liliopsida","Poales","complete",16.1103590523324,0.503753692713759,0.488575836957587,413.362619911752,14003.7194191393,0.000285237092122919,0.85,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1637","Eragrostis barrelieri Daveau",34.869606,-111.786723,"Liliopsida","Poales","complete",16.1103590523324,0.503753692713759,0.488575836957587,413.362619911752,14003.7194191393,0.000285237092122919,0.85,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1638","Eragrostis barrelieri Daveau",38.81583,-102.35361,"Liliopsida","Poales","complete",11.2650444682051,0.479362120573787,0.186084690502192,418.489195660847,5484.41174278849,-0.00108761739414215,0.925,"Western short grasslands",8,50815,220,"Temperate Grasslands, Savannas & Shrublands"
"1639","Eragrostis barrelieri Daveau",38.81583,-102.35361,"Liliopsida","Poales","complete",11.2650444682051,0.479362120573787,0.186084690502192,418.489195660847,5484.41174278849,-0.00108761739414215,0.925,"Western short grasslands",8,50815,220,"Temperate Grasslands, Savannas & Shrublands"
"1640","Eragrostis barrelieri Daveau",34.64167,-116.94167,"Liliopsida","Poales","complete",16.1976251602173,0.498702020917111,0.43388620288381,150.460834131008,6016.96162896931,0.000186055363683709,1.075,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"1641","Eragrostis barrelieri Daveau",34.641667,-116.941667,"Liliopsida","Poales","complete",16.1976251602173,0.498702020917111,0.43388620288381,150.460834131008,6016.96162896931,0.000186055363683709,1.075,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"1642","Dinebra panicea subsp. brachiata (Steud.) P.M.Peterson & N.Snow",37.43806,-94.630684,"Liliopsida","Poales","complete",13.8288713083035,0.548680427751148,0.161070044679923,1191.66563006145,50436.7730089197,-0.000713059116923836,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"1643","Leptochloa panicea (Retz.) Ohwi",29.64071,-98.17292,"Liliopsida","Poales","complete",20.3389934911961,0.345698791779709,0.17275345524133,837.742087759623,70786.0888104023,-0.00054383575061698,0.125,"Texas blackland prairies",8,50814,84,"Temperate Grasslands, Savannas & Shrublands"
"1644","Dinebra panicea subsp. brachiata (Steud.) P.M.Peterson & N.Snow",37.22555,-95.208833,"Liliopsida","Poales","complete",13.9555347721751,0.568053700581308,0.173165035418189,1132.8699549233,42934.6642790844,-0.000500127842162988,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"1645","Dinebra panicea subsp. brachiata (Steud.) P.M.Peterson & N.Snow",34.869063,-111.786493,"Liliopsida","Poales","complete",16.1103590523324,0.503753692713759,0.488575836957587,413.362619911752,14003.7194191393,0.000285237092122919,0.85,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1646","Leptochloa panicea (Retz.) Ohwi",33.566232,-112.440695,"Liliopsida","Poales","complete",22.2138204341981,0.393599473930795,0.501995674322094,211.093915613686,6107.281827798,0.000368362722679437,1.075,"Sonoran desert",13,51310,111,"Deserts & Xeric Shrublands"
"1647","Dinebra panicea subsp. brachiata (Steud.) P.M.Peterson & N.Snow",34.169312,-111.767039,"Liliopsida","Poales","complete",19.4204422555319,0.338765184798815,0.34757507177843,383.015226410656,13482.9761777838,0.000181547383057742,0.925,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1648","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",35.34962,-115.06755,"Liliopsida","Poales","complete",15.0854202130946,0.592254381629715,0.352039728342214,265.816791627465,17531.9636112462,0.000316488229483941,0.975,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"1649","Leptochloa panicea (Retz.) Ohwi",33.565599,-112.532435,"Liliopsida","Poales","complete",21.1298374082984,0.470767560831023,0.467533573132968,302.147451261195,12639.1696481234,-0.00032725563872771,1,"Sonoran desert",13,51310,111,"Deserts & Xeric Shrublands"
"1650","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",34.07218,-116.52044,"Liliopsida","Poales","complete",17.6774275244736,0.715083580022504,0.533245561791436,193.577380203619,11782.3358405529,-0.000178340883692655,1.075,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"1651","Dinebra panicea subsp. brachiata (Steud.) P.M.Peterson & N.Snow",33.61104,-112.541301,"Liliopsida","Poales","complete",20.8491375155565,0.438956338812363,0.467229066844475,281.791222176901,9928.10293704437,-4.37225734166077e-06,1.025,"Sonoran desert",13,51310,111,"Deserts & Xeric Shrublands"
"1652","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",34.777548,-111.898482,"Liliopsida","Poales","complete",17.0699836219229,0.299602873825442,0.308113806240813,380.146102905273,10417.4225367682,0.000402936174076637,0.9,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1653","Dinebra panicea subsp. brachiata (Steud.) P.M.Peterson & N.Snow",34.08533,-111.71068,"Liliopsida","Poales","complete",20.158415491988,0.32072064039105,0.334073378899408,368.181033622928,15067.8304378609,0.000338875921901465,0.925,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1654","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",32.60581,-111.77924,"Liliopsida","Poales","complete",21.2743424671452,0.268114878401514,0.320177877175077,216.799452246689,7143.19482745769,0.00168739167836991,1.075,"Sonoran desert",13,51310,111,"Deserts & Xeric Shrublands"
"1655","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",33.593662,-112.547759,"Liliopsida","Poales","complete",21.1298374082984,0.470767560831023,0.467533573132968,302.147451261195,12639.1696481234,-0.00032725563872771,1,"Sonoran desert",13,51310,111,"Deserts & Xeric Shrublands"
"1656","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",32.60581,-111.77924,"Liliopsida","Poales","complete",21.2743424671452,0.268114878401514,0.320177877175077,216.799452246689,7143.19482745769,0.00168739167836991,1.075,"Sonoran desert",13,51310,111,"Deserts & Xeric Shrublands"
"1657","Dinebra panicea subsp. brachiata (Steud.) P.M.Peterson & N.Snow",34.595536,-86.892434,"Liliopsida","Poales","complete",16.1746494711899,0.417281567967971,0.309994867711452,1425.97461384099,63270.367079144,-0.000476114122796159,0.025,"Central U.S. hardwood forests",4,50404,69,"Temperate Broadleaf & Mixed Forests"
"1658","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",33.61097,-114.98751,"Liliopsida","Poales","complete",22.6839862916528,0.383293705806908,0.381684137322102,84.8758345348079,1677.45183687384,0.00582972206046671,1.075,"Sonoran desert",13,51310,111,"Deserts & Xeric Shrublands"
"1659","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",33.524255,-111.319985,"Liliopsida","Poales","complete",20.9679669170845,0.286829699496602,0.222013920666561,368.714480516387,16869.8699301677,7.24640700061398e-05,0.925,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1660","Leptochloa panicea (Retz.) Ohwi",32.08814,-86.13744,"Liliopsida","Poales","complete",18.2629834617056,0.486634752444731,0.444601450597153,1372.11458382955,52789.1307209094,-0.000643314177027828,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"1661","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",34.547,-113.216218,"Liliopsida","Poales","complete",16.855183578119,0.425026369608915,0.316509981716363,389.098214126215,17556.8871392562,-0.000378847083480204,0.875,"Sonoran desert",13,51310,111,"Deserts & Xeric Shrublands"
"1662","Dinebra panicea subsp. brachiata (Steud.) P.M.Peterson & N.Snow",37.04519,-94.02331,"Liliopsida","Poales","complete",13.5476932758238,0.548654962112023,0.21098863604727,1189.8493443931,53230.8509051427,-0.000679856393519079,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"1663","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",34.538379,-111.70235,"Liliopsida","Poales","complete",16.202149367914,0.429546368348781,0.462633440206725,440.22904856612,12888.7081755073,0.00027790424675579,0.75,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"1664","Leptochloa panicea subsp. brachiata (Steud.) N.Snow",33.27819,-114.789,"Liliopsida","Poales","complete",22.6991887906703,0.421170963382669,0.267691096688954,86.2512450334502,1485.6660705284,0.00773344720290765,1.075,"Sonoran desert",13,51310,111,"Deserts & Xeric Shrublands"
